우편번호|시도|시도영문|시군구|시군구영문|읍면|읍면영문|도로명코드|도로명|도로명영문|지하여부|건물번호본번|건물번호부번|건물관리번호|다량배달처명|시군구용건물명|법정동코드|법정동명|리명|행정동명|산여부|지번본번|읍면동일련번호|지번부번|구우편번호|우편번호일련번호
06311|서울특별시|Seoul|강남구|Gangnam-gu|||116804166059|개포로28길|Gaepo-ro 28-gil|0|36|0|1168010300102020006020689||비스타그린빌|1168010300|개포동||개포4동|0|1202|01|6||
06312|서울특별시|Seoul|강남구|Gangnam-gu|||116804166128|논현로12길|Nonhyeon-ro 12-gil|0|23|8|1168010300111990008000001||비엔미빌|1168010300|개포동||개포4동|0|1199|01|8||
06325|서울특별시|Seoul|강남구|Gangnam-gu|||116803122006|선릉로|Seolleung-ro|0|52|0|1168010300101720000019412||비즈허브빌딩|1168010300|개포동||개포2동|0|172|02|0||
06309|서울특별시|Seoul|강남구|Gangnam-gu|||116804166065|개포로36길|Gaepo-ro 36-gil|0|18|0|1168010300102100006021316||벽산빌라|1168010300|개포동||개포4동|0|1210|01|6||
06307|서울특별시|Seoul|강남구|Gangnam-gu|||116804166166|논현로20길|Nonhyeon-ro 20-gil|0|16|0|1168010300102370005020534||보람빌딩|1168010300|개포동||개포4동|0|1237|01|5||
06307|서울특별시|Seoul|강남구|Gangnam-gu|||116803121022|논현로|Nonhyeon-ro|0|90|0|1168010300102290000028244||보성빌딩|1168010300|개포동||개포4동|0|1229|02|0||
06307|서울특별시|Seoul|강남구|Gangnam-gu|||116803121022|논현로|Nonhyeon-ro|0|82|0|1168010300102290004020633||봉명빌딩|1168010300|개포동||개포4동|0|1229|02|4||
06306|서울특별시|Seoul|강남구|Gangnam-gu|||116803122001|개포로|Gaepo-ro|0|231|0|1168010300102580005020446||반석빌딩|1168010300|개포동||개포4동|0|1258|01|5||
06308|서울특별시|Seoul|강남구|Gangnam-gu|||116804166056|개포로24길|Gaepo-ro 24-gil|0|13|0|1168010300112160007000001||백년빌|1168010300|개포동||개포4동|0|1216|01|7||
06303|서울특별시|Seoul|강남구|Gangnam-gu|||116803122001|개포로|Gaepo-ro|0|207|0|1168010300102390020020497||백암빌딩|1168010300|개포동||개포4동|0|1239|01|20||
06309|서울특별시|Seoul|강남구|Gangnam-gu|||116804166062|개포로32길|Gaepo-ro 32-gil|0|19|0|1168010300102090012021295||베네세하우스|1168010300|개포동||개포4동|0|1209|01|12||
06306|서울특별시|Seoul|강남구|Gangnam-gu|||116804166057|개포로25길|Gaepo-ro 25-gil|0|13|9|1168010300102560001028160||베네세하우스|1168010300|개포동||개포4동|0|1256|01|1||
06306|서울특별시|Seoul|강남구|Gangnam-gu|||116804166057|개포로25길|Gaepo-ro 25-gil|0|13|10|1168010300102550010000001||베네스트|1168010300|개포동||개포4동|0|1255|01|10||
06315|서울특별시|Seoul|강남구|Gangnam-gu|||116804166204|논현로8길|Nonhyeon-ro 8-gil|0|54|7|1168010300101790006026680||베네스트빌|1168010300|개포동||개포4동|0|1179|01|6||
06303|서울특별시|Seoul|강남구|Gangnam-gu|||116803121022|논현로|Nonhyeon-ro|0|98|0|1168010300102390017020485||문화빌딩|1168010300|개포동||개포4동|0|1239|02|17||
06307|서울특별시|Seoul|강남구|Gangnam-gu|||116804166055|개포로22길|Gaepo-ro 22-gil|0|14|0|1168010300102310006020565||민빌딩|1168010300|개포동||개포4동|0|1231|01|6||
06306|서울특별시|Seoul|강남구|Gangnam-gu|||116804166061|개포로31길|Gaepo-ro 31-gil|0|31|0|1168010300102650004000001||밀미리경로당|1168010300|개포동||개포4동|0|1265|01|4||
06329|서울특별시|Seoul|강남구|Gangnam-gu|||116803122001|개포로|Gaepo-ro|0|504|0|1168010300101860013019906||메트하임|1168010300|개포동||개포2동|0|186|01|13||
06325|서울특별시|Seoul|강남구|Gangnam-gu|||116804166470|선릉로14길|Seolleung-ro 14-gil|0|20|0|1168010300101700008019363||명성빌라|1168010300|개포동||개포2동|0|170|01|8||
06322|서울특별시|Seoul|강남구|Gangnam-gu|||116804166611|언주로6길|Eonju-ro 6-gil|0|21|0|1168010300106600021000001||명스튜디오|1168010300|개포동||개포1동|0|660|01|21||
06312|서울특별시|Seoul|강남구|Gangnam-gu|||116803121022|논현로|Nonhyeon-ro|0|40|0|1168010300111940005000001||메이븐빌딩|1168010300|개포동||개포4동|0|1194|02|5||
06307|서울특별시|Seoul|강남구|Gangnam-gu|||116804166164|논현로18길|Nonhyeon-ro 18-gil|0|22|20|1168010300112330008000001||리아체|1168010300|개포동||개포4동|0|1233|01|8||
06314|서울특별시|Seoul|강남구|Gangnam-gu|||116804166190|논현로6길|Nonhyeon-ro 6-gil|0|14|4|1168010300101700001021168||리안빌리지|1168010300|개포동||개포4동|0|1170|01|1||
06307|서울특별시|Seoul|강남구|Gangnam-gu|||116804166164|논현로18길|Nonhyeon-ro 18-gil|0|10|8|1168010300102360003020637||리오빌|1168010300|개포동||개포4동|0|1236|01|3||
06308|서울특별시|Seoul|강남구|Gangnam-gu|||116804166059|개포로28길|Gaepo-ro 28-gil|0|28|0|1168010300102040006028168||리치타운아파트|1168010300|개포동||개포4동|0|1204|01|5||
06303|서울특별시|Seoul|강남구|Gangnam-gu|||116804166052|개포로17길|Gaepo-ro 17-gil|0|9|7|1168010300112450003000001||로얄펠리체|1168010300|개포동||개포4동|0|1245|01|3||
06312|서울특별시|Seoul|강남구|Gangnam-gu|||116804166158|논현로16길|Nonhyeon-ro 16-gil|0|10|7|1168010300112260008000001||로얄펠리체2(A동)|1168010300|개포동||개포4동|0|1226|01|8||
06312|서울특별시|Seoul|강남구|Gangnam-gu|||116804166158|논현로16길|Nonhyeon-ro 16-gil|0|10|5|1168010300112260009000001||로얄펠리체2(B동)|1168010300|개포동||개포4동|0|1226|01|9||
06309|서울특별시|Seoul|강남구|Gangnam-gu|||116804166062|개포로32길|Gaepo-ro 32-gil|0|14|0|1168010300102080000021293||로하스빌|1168010300|개포동||개포4동|0|1208|01|0||
06314|서울특별시|Seoul|강남구|Gangnam-gu|||116804166204|논현로8길|Nonhyeon-ro 8-gil|0|32|8|1168010300101860004021029||르비양빌라|1168010300|개포동||개포4동|0|1186|01|4||
06313|서울특별시|Seoul|강남구|Gangnam-gu|||116804166171|논현로2길|Nonhyeon-ro 2-gil|0|62|0|1168010300101640025000001||리더스|1168010300|개포동||개포4동|0|1164|01|25||
06311|서울특별시|Seoul|강남구|Gangnam-gu|||116804166055|개포로22길|Gaepo-ro 22-gil|0|49|11|1168010300102010005026888||래디안빌|1168010300|개포동||개포4동|0|1201|01|5||
06326|서울특별시|Seoul|강남구|Gangnam-gu|||116803122006|선릉로|Seolleung-ro|0|8|0|1168010300101400000019702||래미안블레스티지|1168010300|개포동||개포2동|0|1280|02|0||
06307|서울특별시|Seoul|강남구|Gangnam-gu|||116804166164|논현로18길|Nonhyeon-ro 18-gil|0|10|18|1168010300112360008000001||럭키하우스|1168010300|개포동||개포4동|0|1236|01|8||
06306|서울특별시|Seoul|강남구|Gangnam-gu|||116803122001|개포로|Gaepo-ro|0|239|0|1168010300102590002020432||로얄빌딩|1168010300|개포동||개포4동|0|1259|01|2||
06327|서울특별시|Seoul|강남구|Gangnam-gu|||116803122005|삼성로|Samseong-ro|0|11|0|1168010300101380000019580||디에이치아너힐즈|1168010300|개포동||개포2동|0|1281|01|0||
06306|서울특별시|Seoul|강남구|Gangnam-gu|||116804166057|개포로25길|Gaepo-ro 25-gil|0|21|3|1168010300112540003000001||디자인하우스|1168010300|개포동||개포4동|0|1254|01|3||
06313|서울특별시|Seoul|강남구|Gangnam-gu|||116802000006|양재대로|Yangjae-daero|0|333|0|1168010300101630008021227||라운지|1168010300|개포동||개포4동|0|1163|01|8||
06308|서울특별시|Seoul|강남구|Gangnam-gu|||116804166055|개포로22길|Gaepo-ro 22-gil|0|27|0|1168010300102180020028167||두로빌딩|1168010300|개포동||개포4동|0|1218|01|20||
06303|서울특별시|Seoul|강남구|Gangnam-gu|||116804166052|개포로17길|Gaepo-ro 17-gil|0|13|14|1168010300102410005020351||두리빌딩|1168010300|개포동||개포4동|0|1241|01|5||
06325|서울특별시|Seoul|강남구|Gangnam-gu|||116804166443|선릉로10길|Seolleung-ro 10-gil|0|22|5|1168010300101620007019420||두일빌라|1168010300|개포동||개포2동|0|162|01|7||
06325|서울특별시|Seoul|강남구|Gangnam-gu|||116804166457|선릉로12길|Seolleung-ro 12-gil|0|22|0|1168010300101690005019356||두일빌라|1168010300|개포동||개포2동|0|169|01|5||
06322|서울특별시|Seoul|강남구|Gangnam-gu|||116804166611|언주로6길|Eonju-ro 6-gil|0|4|4|1168010300106600034026338||드림빌|1168010300|개포동|||0|660|01|34||
06314|서울특별시|Seoul|강남구|Gangnam-gu|||116804166171|논현로2길|Nonhyeon-ro 2-gil|0|15|0|1168010300101680009021203||드림빌라|1168010300|개포동||개포4동|0|1168|01|9||
06306|서울특별시|Seoul|강남구|Gangnam-gu|||116804166064|개포로35길|Gaepo-ro 35-gil|0|7|0|1168010300102620007020342||동산빌리지|1168010300|개포동||개포4동|0|1262|01|7||
06307|서울특별시|Seoul|강남구|Gangnam-gu|||116803121022|논현로|Nonhyeon-ro|0|70|0|1168010300102290011020754||동성빌딩|1168010300|개포동||개포4동|0|1229|02|11||
06308|서울특별시|Seoul|강남구|Gangnam-gu|||116803122001|개포로|Gaepo-ro|0|238|0|1168010300112170004000001||동우빌딩|1168010300|개포동||개포4동|0|1217|01|4||
06306|서울특별시|Seoul|강남구|Gangnam-gu|||116803122001|개포로|Gaepo-ro|0|225|0|1168010300102580002020448||동진빌딩|1168010300|개포동||개포4동|0|1258|01|2||
06358|서울특별시|Seoul|강남구|Gangnam-gu|||116802000006|양재대로|Yangjae-daero|0|486|0|1168010300105650003000001||도선여객정비공장|1168010300|개포동||개포1동|0|565|01|3||
06309|서울특별시|Seoul|강남구|Gangnam-gu|||116803122001|개포로|Gaepo-ro|0|246|0|1168010300102120001020466||동림빌딩|1168010300|개포동||개포4동|0|1212|01|1||
06312|서울특별시|Seoul|강남구|Gangnam-gu|||116804166053|개포로20길|Gaepo-ro 20-gil|0|51|0|1168010300102000009020796||동방재지|1168010300|개포동||개포4동|0|1200|01|9||
06306|서울특별시|Seoul|강남구|Gangnam-gu|||116804166061|개포로31길|Gaepo-ro 31-gil|0|29|3|1168010300102650006020223||동산빌|1168010300|개포동||개포4동|0|1265|01|6||
06303|서울특별시|Seoul|강남구|Gangnam-gu|||116803121022|논현로|Nonhyeon-ro|0|102|0|1168010300102390015020438||덕흥빌딩|1168010300|개포동||개포4동|0|1239|02|15||
06307|서울특별시|Seoul|강남구|Gangnam-gu|||116803121022|논현로|Nonhyeon-ro|0|66|0|1168010300112290014000001||데님관광호텔|1168010300|개포동||개포4동|0|1229|02|14||
06308|서울특별시|Seoul|강남구|Gangnam-gu|||116804166059|개포로28길|Gaepo-ro 28-gil|0|18|0|1168010300112060002000001||더라움|1168010300|개포동||개포4동|0|1206|01|2||
06313|서울특별시|Seoul|강남구|Gangnam-gu|||116804166171|논현로2길|Nonhyeon-ro 2-gil|0|66|0|1168010300111640027000001||더본하우스|1168010300|개포동||개포4동|0|1164|01|27||
06309|서울특별시|Seoul|강남구|Gangnam-gu|||116804166066|개포로38길|Gaepo-ro 38-gil|0|16|0|1168010300112110007000001||더블루하우스|1168010300|개포동||개포4동|0|1211|01|7||
06314|서울특별시|Seoul|강남구|Gangnam-gu|||116804166190|논현로6길|Nonhyeon-ro 6-gil|0|22|8|1168010300111720003000001||더파인하우스|1168010300|개포동||개포4동|0|1172|01|3||
06303|서울특별시|Seoul|강남구|Gangnam-gu|||116804166051|개포로15길|Gaepo-ro 15-gil|0|3|15|1168010300112390012000001||더푸른빌|1168010300|개포동||개포4동|0|1239|01|12||
06307|서울특별시|Seoul|강남구|Gangnam-gu|||116804166053|개포로20길|Gaepo-ro 20-gil|0|24|0|1168010300112320014000002||아크빌라B동|1168010300|개포동||개포4동|0|1232|01|14||
06306|서울특별시|Seoul|강남구|Gangnam-gu|||116804166054|개포로21길|Gaepo-ro 21-gil|0|6|0|1168010300102570012020424||아택본빌딩|1168010300|개포동||개포4동|0|1257|01|12||
06307|서울특별시|Seoul|강남구|Gangnam-gu|||116804166164|논현로18길|Nonhyeon-ro 18-gil|0|15|0|1168010300112370016000001||아택원빌딩|1168010300|개포동||개포4동|0|1237|01|16||
06308|서울특별시|Seoul|강남구|Gangnam-gu|||116804166058|개포로26길|Gaepo-ro 26-gil|0|5|0|1168010300102150007021252||아트빌|1168010300|개포동||개포4동|0|1215|01|7||
06314|서울특별시|Seoul|강남구|Gangnam-gu|||116804166179|논현로4길|Nonhyeon-ro 4-gil|0|28|0|1168010300101670000021162||아파트|1168010300|개포동||개포4동|0|1167|01|0||
06312|서울특별시|Seoul|강남구|Gangnam-gu|||116804166128|논현로12길|Nonhyeon-ro 12-gil|0|9|9|1168010300111950002000001||안트레|1168010300|개포동||개포4동|0|1195|01|2||
06307|서울특별시|Seoul|강남구|Gangnam-gu|||116804166055|개포로22길|Gaepo-ro 22-gil|0|18|0|1168010300102310008020596||아무르하우스|1168010300|개포동||개포4동|0|1231|01|8||
06303|서울특별시|Seoul|강남구|Gangnam-gu|||116804166052|개포로17길|Gaepo-ro 17-gil|0|3|8|1168010300102450010020461||아비채|1168010300|개포동||개포4동|0|1245|01|10||
06306|서울특별시|Seoul|강남구|Gangnam-gu|||116804166057|개포로25길|Gaepo-ro 25-gil|0|13|3|1168010300102560003000001||아원포레스빌|1168010300|개포동||개포4동|0|1256|01|3||
06306|서울특별시|Seoul|강남구|Gangnam-gu|||116804166057|개포로25길|Gaepo-ro 25-gil|0|13|0|1168010300102560004027432||아원포레스빌|1168010300|개포동||개포4동|0|1256|01|4||
06312|서울특별시|Seoul|강남구|Gangnam-gu|||116803121022|논현로|Nonhyeon-ro|0|46|0|1168010300101940002020924||쌍봉빌딩|1168010300|개포동||개포4동|0|1194|02|2||
06305|서울특별시|Seoul|강남구|Gangnam-gu|||116803005086|언주로|Eonju-ro|0|101|0|1168010300106550003019646||쌍용개포아파트|1168010300|개포동||개포4동|0|655|02|3||
06312|서울특별시|Seoul|강남구|Gangnam-gu|||116803121022|논현로|Nonhyeon-ro|0|34|0|1168010300101930000021049||썬테크빌딩|1168010300|개포동||개포4동|0|1193|02|0||
06313|서울특별시|Seoul|강남구|Gangnam-gu|||116803121022|논현로|Nonhyeon-ro|0|28|0|1168010300101920007028170||쏘홈빌딩|1168010300|개포동||개포4동|0|1192|02|7||
06303|서울특별시|Seoul|강남구|Gangnam-gu|||116804166051|개포로15길|Gaepo-ro 15-gil|0|3|16|1168010300112400008000001||씨엔와이빌|1168010300|개포동||개포4동|0|1240|01|8||
06307|서울특별시|Seoul|강남구|Gangnam-gu|||116803122001|개포로|Gaepo-ro|0|216|0|1168010300102380007027480||씨티셀즈빌딩|1168010300|개포동||개포4동|0|1238|01|7||
06313|서울특별시|Seoul|강남구|Gangnam-gu|||116804166171|논현로2길|Nonhyeon-ro 2-gil|0|22|0|1168010300101640008028174||아람손프라자|1168010300|개포동||개포4동|0|1164|01|7||
06322|서울특별시|Seoul|강남구|Gangnam-gu|||116804166611|언주로6길|Eonju-ro 6-gil|0|16|0|1168010300106600023000001||아름다운집|1168010300|개포동|||0|660|01|23||
06311|서울특별시|Seoul|강남구|Gangnam-gu|||116804166055|개포로22길|Gaepo-ro 22-gil|0|43|0|1168010300102020000020750||신승빌딩|1168010300|개포동||개포4동|0|1202|01|0||
06306|서울특별시|Seoul|강남구|Gangnam-gu|||116803122001|개포로|Gaepo-ro|0|249|0|1168010300102590007020416||신영빌딩|1168010300|개포동||개포4동|0|1259|01|7||
06315|서울특별시|Seoul|강남구|Gangnam-gu|||116804166204|논현로8길|Nonhyeon-ro 8-gil|0|62|8|1168010300111800003000001||신우 빌|1168010300|개포동||개포4동|0|1180|01|3||
06325|서울특별시|Seoul|강남구|Gangnam-gu|||116804166481|선릉로18길|Seolleung-ro 18-gil|0|38|0|1168010300101690007019346||신원빌라|1168010300|개포동||개포2동|0|169|01|7||
06325|서울특별시|Seoul|강남구|Gangnam-gu|||116804166481|선릉로18길|Seolleung-ro 18-gil|0|24|0|1168010300101710007019320||신진빌라|1168010300|개포동||개포2동|0|171|01|7||
06321|서울특별시|Seoul|강남구|Gangnam-gu|||116803122006|선릉로|Seolleung-ro|0|15|0|1168010300106600037019676||신설초(예정)|1168010300|개포동|||0|660|02|37||
06314|서울특별시|Seoul|강남구|Gangnam-gu|||116804166171|논현로2길|Nonhyeon-ro 2-gil|0|45|0|1168010300111660005000001||스타빌|1168010300|개포동||개포4동|0|1166|01|5||
06314|서울특별시|Seoul|강남구|Gangnam-gu|||116804166190|논현로6길|Nonhyeon-ro 6-gil|0|14|9|1168010300111710007000001||수창스마트빌|1168010300|개포동||개포4동|0|1171|01|7||
06314|서울특별시|Seoul|강남구|Gangnam-gu|||116804166190|논현로6길|Nonhyeon-ro 6-gil|0|30|12|1168010300111740006000001||수하우스|1168010300|개포동||개포4동|0|1174|01|6||
06306|서울특별시|Seoul|강남구|Gangnam-gu|||116804166061|개포로31길|Gaepo-ro 31-gil|0|19|8|1168010300112640009000001||수하임|1168010300|개포동||개포4동|0|1264|01|9||
06312|서울특별시|Seoul|강남구|Gangnam-gu|||116804166128|논현로12길|Nonhyeon-ro 12-gil|0|10|0|1168010300101930004028172||쉐라,빌|1168010300|개포동||개포4동|0|1193|01|4||
06313|서울특별시|Seoul|강남구|Gangnam-gu|||116804166171|논현로2길|Nonhyeon-ro 2-gil|0|64|0|1168010300111640026000001||슈베르트빌|1168010300|개포동||개포4동|0|1164|01|26||
06307|서울특별시|Seoul|강남구|Gangnam-gu|||116804166166|논현로20길|Nonhyeon-ro 20-gil|0|4|17|1168010300112360017000001||스카이빌|1168010300|개포동||개포4동|0|1236|01|17||
06312|서울특별시|Seoul|강남구|Gangnam-gu|||116804166158|논현로16길|Nonhyeon-ro 16-gil|0|20|3|1168010300102210010020727||셍상스1|1168010300|개포동||개포4동|0|1221|01|10||
06329|서울특별시|Seoul|강남구|Gangnam-gu|||116803122001|개포로|Gaepo-ro|0|508|0|1168010300101860015019903||소망빌딩|1168010300|개포동||개포2동|0|186|01|15||
06307|서울특별시|Seoul|강남구|Gangnam-gu|||116804166158|논현로16길|Nonhyeon-ro 16-gil|0|15|0|1168010300112300012000001||소우주한방병원|1168010300|개포동||개포4동|0|1230|01|12||
06324|서울특별시|Seoul|강남구|Gangnam-gu|||116803122001|개포로|Gaepo-ro|0|410|0|1168010300101550000028226||수도전기공업고등학교|1168010300|개포동||개포2동|0|155|01|0||
06312|서울특별시|Seoul|강남구|Gangnam-gu|||116803121022|논현로|Nonhyeon-ro|0|62|0|1168010300102280001020803||세영빌딩|1168010300|개포동||개포4동|0|1228|02|1||
06329|서울특별시|Seoul|강남구|Gangnam-gu|||116804166068|개포로82길|Gaepo-ro 82-gil|0|13|9|1168010300101860004019912||세종빌딩|1168010300|개포동||개포2동|0|186|01|4||
